id,party_name,vehicle_no,tare_wt
665,Party_00665,MH65AB00665,4885.242
666,Party_00666,MH66AB00666,7413.887
667,Party_00667,MH67AB00667,7646.853
668,Party_00668,MH68AB00668,2295.893
669,Party_00669,MH69AB00669,7099.87
670,Party_00670,MH70AB00670,5265.165
671,Party_00671,MH71AB00671,14229.055
672,Party_00672,MH72AB00672,5460.889
673,Party_00673,MH73AB00673,5269.858
674,Party_00674,MH74AB00674,10075.95
675,Party_00675,MH75AB00675,13492.203
676,Party_00676,MH76AB00676,3673.208
677,Party_00677,MH77AB00677,13233.216
678,Party_00678,MH78AB00678,8343.1
679,Party_00679,MH79AB00679,9793.6
680,Party_00680,MH80AB00680,5963.62
681,Party_00681,MH81AB00681,10026.158
682,Party_00682,MH82AB00682,4121.597
683,Party_00683,MH83AB00683,11419.059
684,Party_00684,MH84AB00684,10541.268
685,Party_00685,MH85AB00685,10142.533
686,Party_00686,MH86AB00686,8152.723
687,Party_00687,MH87AB00687,9424.239
688,Party_00688,MH88AB00688,8786.874
689,Party_00689,MH89AB00689,8329.755
690,Party_00690,MH90AB00690,3559.946
691,Party_00691,MH91AB00691,5579.533
692,Party_00692,MH92AB00692,11813.872
693,Party_00693,MH93AB00693,14314.785
694,Party_00694,MH94AB00694,9948.156
695,Party_00695,MH95AB00695,8274.952
696,Party_00696,MH96AB00696,14304.012
697,Party_00697,MH97AB00697,5205.441
698,Party_00698,MH98AB00698,11053.192
699,Party_00699,MH99AB00699,4185.384
700,Party_00700,MH00AB00700,4961.506
701,Party_00701,MH01AB00701,11224.874
702,Party_00702,MH02AB00702,6268.521
703,Party_00703,MH03AB00703,11427.618
704,Party_00704,MH04AB00704,6711.69
705,Party_00705,MH05AB00705,14486.714
706,Party_00706,MH06AB00706,3858.939
707,Party_00707,MH07AB00707,4095.822
708,Party_00708,MH08AB00708,5758.475
709,Party_00709,MH09AB00709,3190.673
710,Party_00710,MH10AB00710,12140.317
711,Party_00711,MH11AB00711,9133.874
712,Party_00712,MH12AB00712,4596.116
713,Party_00713,MH13AB00713,14056.755
714,Party_00714,MH14AB00714,10457.211
715,Party_00715,MH15AB00715,13958.847
716,Party_00716,MH16AB00716,9436.509
717,Party_00717,MH17AB00717,8172.995
718,Party_00718,MH18AB00718,10256.394
719,Party_00719,MH19AB00719,5164.072
720,Party_00720,MH20AB00720,3440.945
721,Party_00721,MH21AB00721,8488.919
722,Party_00722,MH22AB00722,13351.1
723,Party_00723,MH23AB00723,6139.62
724,Party_00724,MH24AB00724,6088.398
725,Party_00725,MH25AB00725,12830.764
726,Party_00726,MH26AB00726,9180.188
727,Party_00727,MH27AB00727,11300.327
728,Party_00728,MH28AB00728,14039.813
729,Party_00729,MH29AB00729,8555.532
730,Party_00730,MH30AB00730,5068.949
731,Party_00731,MH31AB00731,8701.468
732,Party_00732,MH32AB00732,13667.971
733,Party_00733,MH33AB00733,5699.226
734,Party_00734,MH34AB00734,2516.003
735,Party_00735,MH35AB00735,11506.635
736,Party_00736,MH36AB00736,13308.989
737,Party_00737,MH37AB00737,10937.897
738,Party_00738,MH38AB00738,10969.665
739,Party_00739,MH39AB00739,13850.383
740,Party_00740,MH40AB00740,8061.498
741,Party_00741,MH41AB00741,14798.504
742,Party_00742,MH42AB00742,13631.672
743,Party_00743,MH43AB00743,11982.284
744,Party_00744,MH44AB00744,3557.091
745,Party_00745,MH45AB00745,2389.041
746,Party_00746,MH46AB00746,5618.728
747,Party_00747,MH47AB00747,11171.68
748,Party_00748,MH48AB00748,6440.112
749,Party_00749,MH49AB00749,4329.203
750,Party_00750,MH50AB00750,8840.506
751,Party_00751,MH51AB00751,8760.413
752,Party_00752,MH52AB00752,5389.14
753,Party_00753,MH53AB00753,10722.847
754,Party_00754,MH54AB00754,9696.56
755,Party_00755,MH55AB00755,6375.873
756,Party_00756,MH56AB00756,12189.601
757,Party_00757,MH57AB00757,5031.465
758,Party_00758,MH58AB00758,10547.881
759,Party_00759,MH59AB00759,12103.053
760,Party_00760,MH60AB00760,2287.427
761,Party_00761,MH61AB00761,4423.434
762,Party_00762,MH62AB00762,11112.923
763,Party_00763,MH63AB00763,12387.357
764,Party_00764,MH64AB00764,3878.636
765,Party_00765,MH65AB00765,3562.172
766,Party_00766,MH66AB00766,8892.252
767,Party_00767,MH67AB00767,9810.89
768,Party_00768,MH68AB00768,9533.895
769,Party_00769,MH69AB00769,12773.624
770,Party_00770,MH70AB00770,9386.592
771,Party_00771,MH71AB00771,13357.115
772,Party_00772,MH72AB00772,12344.238
773,Party_00773,MH73AB00773,9865.065
774,Party_00774,MH74AB00774,6608.025
775,Party_00775,MH75AB00775,10177.959
776,Party_00776,MH76AB00776,6249.282
777,Party_00777,MH77AB00777,8592.978
778,Party_00778,MH78AB00778,10261.925
779,Party_00779,MH79AB00779,13946.832
780,Party_00780,MH80AB00780,6016.016
781,Party_00781,MH81AB00781,3014.692
782,Party_00782,MH82AB00782,10832.021
783,Party_00783,MH83AB00783,2059.759
784,Party_00784,MH84AB00784,9695.44
785,Party_00785,MH85AB00785,5422.908
786,Party_00786,MH86AB00786,10666.634
787,Party_00787,MH87AB00787,5550.32
788,Party_00788,MH88AB00788,14888.319
789,Party_00789,MH89AB00789,7727.341
790,Party_00790,MH90AB00790,8415.39
791,Party_00791,MH91AB00791,3355.274
792,Party_00792,MH92AB00792,2873.851
793,Party_00793,MH93AB00793,6858.25
794,Party_00794,MH94AB00794,7457.407
795,Party_00795,MH95AB00795,10263.312
796,Party_00796,MH96AB00796,12581.058
797,Party_00797,MH97AB00797,2525.331
798,Party_00798,MH98AB00798,4108.349
799,Party_00799,MH99AB00799,9858.944
800,Party_00800,MH00AB00800,5492.983
801,Party_00801,MH01AB00801,10445.411
802,Party_00802,MH02AB00802,10937.896
803,Party_00803,MH03AB00803,6244.29
804,Party_00804,MH04AB00804,10923.122
805,Party_00805,MH05AB00805,13916.486
806,Party_00806,MH06AB00806,10811.551
807,Party_00807,MH07AB00807,9758.688
808,Party_00808,MH08AB00808,14618.461
809,Party_00809,MH09AB00809,2774.472
810,Party_00810,MH10AB00810,8651.043
811,Party_00811,MH11AB00811,3272.204
812,Party_00812,MH12AB00812,7756.014
813,Party_00813,MH13AB00813,4643.161
814,Party_00814,MH14AB00814,6418.628
815,Party_00815,MH15AB00815,6082.027
816,Party_00816,MH16AB00816,9146.292
817,Party_00817,MH17AB00817,6744.678
818,Party_00818,MH18AB00818,4656.401
819,Party_00819,MH19AB00819,9715.12
820,Party_00820,MH20AB00820,11764.799
821,Party_00821,MH21AB00821,2797.115
822,Party_00822,MH22AB00822,4906.779
823,Party_00823,MH23AB00823,11456.357
824,Party_00824,MH24AB00824,14087.593
825,Party_00825,MH25AB00825,13989.639
826,Party_00826,MH26AB00826,6575.731
827,Party_00827,MH27AB00827,4839.617
828,Party_00828,MH28AB00828,6381.513
829,Party_00829,MH29AB00829,14379.672
830,Party_00830,MH30AB00830,11189.2
831,Party_00831,MH31AB00831,2222.685
832,Party_00832,MH32AB00832,6150.791
833,Party_00833,MH33AB00833,8648.233
834,Party_00834,MH34AB00834,7619.219
835,Party_00835,MH35AB00835,6094.078
836,Party_00836,MH36AB00836,10252.215
837,Party_00837,MH37AB00837,14007.459
838,Party_00838,MH38AB00838,3727.47
839,Party_00839,MH39AB00839,10697.419
840,Party_00840,MH40AB00840,6935.973
841,Party_00841,MH41AB00841,2649.718
842,Party_00842,MH42AB00842,7485.04
843,Party_00843,MH43AB00843,11340.585
844,Party_00844,MH44AB00844,10343.786
845,Party_00845,MH45AB00845,2230.199
846,Party_00846,MH46AB00846,9731.677
847,Party_00847,MH47AB00847,8087.386
848,Party_00848,MH48AB00848,6951.154
849,Party_00849,MH49AB00849,2345.614
850,Party_00850,MH50AB00850,6942.243
851,Party_00851,MH51AB00851,8999.332
852,Party_00852,MH52AB00852,13377.529
853,Party_00853,MH53AB00853,3692.85
854,Party_00854,MH54AB00854,4580.406
855,Party_00855,MH55AB00855,9524.849
856,Party_00856,MH56AB00856,7650.932
857,Party_00857,MH57AB00857,14316.061
858,Party_00858,MH58AB00858,2900.133
859,Party_00859,MH59AB00859,6242.431
860,Party_00860,MH60AB00860,13081.276
861,Party_00861,MH61AB00861,9705.096
862,Party_00862,MH62AB00862,5980.615
863,Party_00863,MH63AB00863,3504.424
864,Party_00864,MH64AB00864,11807.31
865,Party_00865,MH65AB00865,10593.023
866,Party_00866,MH66AB00866,10939.786
867,Party_00867,MH67AB00867,14561.173
868,Party_00868,MH68AB00868,10690.671
869,Party_00869,MH69AB00869,2783.198
870,Party_00870,MH70AB00870,10581.863
871,Party_00871,MH71AB00871,4759.551
872,Party_00872,MH72AB00872,11782.231
873,Party_00873,MH73AB00873,10094.341
874,Party_00874,MH74AB00874,13031.997
875,Party_00875,MH75AB00875,13015.554
876,Party_00876,MH76AB00876,5026.697
877,Party_00877,MH77AB00877,12712.183
878,Party_00878,MH78AB00878,14469.978
879,Party_00879,MH79AB00879,2797.076
880,Party_00880,MH80AB00880,8279.118
881,Party_00881,MH81AB00881,14550.116
882,Party_00882,MH82AB00882,11121.967
883,Party_00883,MH83AB00883,3560.002
884,Party_00884,MH84AB00884,5074.383
885,Party_00885,MH85AB00885,8212.907
886,Party_00886,MH86AB00886,11809.76
887,Party_00887,MH87AB00887,13090.257
888,Party_00888,MH88AB00888,3927.599
889,Party_00889,MH89AB00889,5241.652
890,Party_00890,MH90AB00890,3051.232
891,Party_00891,MH91AB00891,12092.6
892,Party_00892,MH92AB00892,9848.466
893,Party_00893,MH93AB00893,14990.993
894,Party_00894,MH94AB00894,3962.761
895,Party_00895,MH95AB00895,14292.951
896,Party_00896,MH96AB00896,8066.775
897,Party_00897,MH97AB00897,14297.023
898,Party_00898,MH98AB00898,8450.547
899,Party_00899,MH99AB00899,9930.961
900,Party_00900,MH00AB00900,11207.108
901,Party_00901,MH01AB00901,11416.443
902,Party_00902,MH02AB00902,6686.618
903,Party_00903,MH03AB00903,5134.038
904,Party_00904,MH04AB00904,14745.572
905,Party_00905,MH05AB00905,8496.309
906,Party_00906,MH06AB00906,3876.509
907,Party_00907,MH07AB00907,7143.11
908,Party_00908,MH08AB00908,12617.862
909,Party_00909,MH09AB00909,7002.726
910,Party_00910,MH10AB00910,8629.249
911,Party_00911,MH11AB00911,12255.968
912,Party_00912,MH12AB00912,6084.11
913,Party_00913,MH13AB00913,13129.99
914,Party_00914,MH14AB00914,8249.922
915,Party_00915,MH15AB00915,9091.999
916,Party_00916,MH16AB00916,2654.199
917,Party_00917,MH17AB00917,13611.258
918,Party_00918,MH18AB00918,8772.761
919,Party_00919,MH19AB00919,8575.868
920,Party_00920,MH20AB00920,6665.073
921,Party_00921,MH21AB00921,3990.121
922,Party_00922,MH22AB00922,7149.694
923,Party_00923,MH23AB00923,14960.196
924,Party_00924,MH24AB00924,4894.799
925,Party_00925,MH25AB00925,13356.442
926,Party_00926,MH26AB00926,11607.905
927,Party_00927,MH27AB00927,9899.665
928,Party_00928,MH28AB00928,14147.693
929,Party_00929,MH29AB00929,3074.982
930,Party_00930,MH30AB00930,12930.082
931,Party_00931,MH31AB00931,11878.291
932,Party_00932,MH32AB00932,13205.149
933,Party_00933,MH33AB00933,12858.163
934,Party_00934,MH34AB00934,2112.966
935,Party_00935,MH35AB00935,2325.577
936,Party_00936,MH36AB00936,5611.422
937,Party_00937,MH37AB00937,11356.24
938,Party_00938,MH38AB00938,6295.291
939,Party_00939,MH39AB00939,10563.926
940,Party_00940,MH40AB00940,5020.026
941,Party_00941,MH41AB00941,11912.701
942,Party_00942,MH42AB00942,3677.09
943,Party_00943,MH43AB00943,3796.733
944,Party_00944,MH44AB00944,8858.99
945,Party_00945,MH45AB00945,2863.649
946,Party_00946,MH46AB00946,11507.365
947,Party_00947,MH47AB00947,10200.09
948,Party_00948,MH48AB00948,8846.908
949,Party_00949,MH49AB00949,2764.196
950,Party_00950,MH50AB00950,13455.31
951,Party_00951,MH51AB00951,4707.749
952,Party_00952,MH52AB00952,4730.14
953,Party_00953,MH53AB00953,10486.266
954,Party_00954,MH54AB00954,13716.095
955,Party_00955,MH55AB00955,7822.536
956,Party_00956,MH56AB00956,10049.466
957,Party_00957,MH57AB00957,10206.389
958,Party_00958,MH58AB00958,3430.232
959,Party_00959,MH59AB00959,7955.991
960,Party_00960,MH60AB00960,13199.555
961,Party_00961,MH61AB00961,7026.574
962,Party_00962,MH62AB00962,11485.147
963,Party_00963,MH63AB00963,11853.924
964,Party_00964,MH64AB00964,6216.722
965,Party_00965,MH65AB00965,13645.486
966,Party_00966,MH66AB00966,2202.622
967,Party_00967,MH67AB00967,2245.37
968,Party_00968,MH68AB00968,4088.335
969,Party_00969,MH69AB00969,5502.168
970,Party_00970,MH70AB00970,10783.014
971,Party_00971,MH71AB00971,7817.135
972,Party_00972,MH72AB00972,13929.098
973,Party_00973,MH73AB00973,14161.865
974,Party_00974,MH74AB00974,5149.783
975,Party_00975,MH75AB00975,6188.629
976,Party_00976,MH76AB00976,2907.585
977,Party_00977,MH77AB00977,12120.668
978,Party_00978,MH78AB00978,10919.51
979,Party_00979,MH79AB00979,8343.281
980,Party_00980,MH80AB00980,8265.836
981,Party_00981,MH81AB00981,4541.476
982,Party_00982,MH82AB00982,14744.695
983,Party_00983,MH83AB00983,7390.742
984,Party_00984,MH84AB00984,13170.443
985,Party_00985,MH85AB00985,4772.84
986,Party_00986,MH86AB00986,5725.533
987,Party_00987,MH87AB00987,4306.559
988,Party_00988,MH88AB00988,13961.984
989,Party_00989,MH89AB00989,5470.406
990,Party_00990,MH90AB00990,12560.023
991,Party_00991,MH91AB00991,11429.565
992,Party_00992,MH92AB00992,7857.746
993,Party_00993,MH93AB00993,2478.429
994,Party_00994,MH94AB00994,5023.794
995,Party_00995,MH95AB00995,11637.173
996,Party_00996,MH96AB00996,9708.456
997,Party_00997,MH97AB00997,13233.254
998,Party_00998,MH98AB00998,7542.821
999,Party_00999,MH99AB00999,9802.236
1000,Party_01000,MH00AB01000,6806.493
1001,Party_01001,MH01AB01001,6625.335
1002,Party_01002,MH02AB01002,5982.357
1003,Party_01003,MH03AB01003,12080.257
1004,Party_01004,MH04AB01004,8758.422
1005,Party_01005,MH05AB01005,2076.671
1006,Party_01006,MH06AB01006,4047.112
1007,Party_01007,MH07AB01007,5621.073
1008,Party_01008,MH08AB01008,7606.715
1009,Party_01009,MH09AB01009,2402.588
1010,Party_01010,MH10AB01010,11477.19
1011,Party_01011,MH11AB01011,14759.978
1012,Party_01012,MH12AB01012,4713.36
1013,Party_01013,MH13AB01013,4703.427
1014,Party_01014,MH14AB01014,12923.67
1015,Party_01015,MH15AB01015,12176.747
1016,Party_01016,MH16AB01016,8817.027
1017,Party_01017,MH17AB01017,2955.861
1018,Party_01018,MH18AB01018,4801.739
1019,Party_01019,MH19AB01019,6502.715
1020,Party_01020,MH20AB01020,10111.111
1021,Party_01021,MH21AB01021,9954.06
1022,Party_01022,MH22AB01022,11284.732
1023,Party_01023,MH23AB01023,3915.665
1024,Party_01024,MH24AB01024,4148.654
1025,Party_01025,MH25AB01025,12694.732
1026,Party_01026,MH26AB01026,10486.708
1027,Party_01027,MH27AB01027,4329.215
1028,Party_01028,MH28AB01028,14072.157
1029,Party_01029,MH29AB01029,10741.572
1030,Party_01030,MH30AB01030,9249.151
1031,Party_01031,MH31AB01031,7759.22
1032,Party_01032,MH32AB01032,9449.787
1033,Party_01033,MH33AB01033,8744.742
1034,Party_01034,MH34AB01034,9695.2
1035,Party_01035,MH35AB01035,13697.371
1036,Party_01036,MH36AB01036,13513.812
1037,Party_01037,MH37AB01037,4701.807
1038,Party_01038,MH38AB01038,8240.477
1039,Party_01039,MH39AB01039,12892.74
1040,Party_01040,MH40AB01040,12693.097
1041,Party_01041,MH41AB01041,12207.721
1042,Party_01042,MH42AB01042,3572.291
1043,Party_01043,MH43AB01043,7164.319
1044,Party_01044,MH44AB01044,11207.519
1045,Party_01045,MH45AB01045,6823.979
1046,Party_01046,MH46AB01046,9587.811
1047,Party_01047,MH47AB01047,4657.711
1048,Party_01048,MH48AB01048,4604.817
1049,Party_01049,MH49AB01049,4365.008
1050,Party_01050,MH50AB01050,9437.065
1051,Party_01051,MH51AB01051,7816.698
1052,Party_01052,MH52AB01052,13620.017
1053,Party_01053,MH53AB01053,6532.265
1054,Party_01054,MH54AB01054,3573.664
1055,Party_01055,MH55AB01055,2542.282
1056,Party_01056,MH56AB01056,4039.245
1057,Party_01057,MH57AB01057,2289.818
1058,Party_01058,MH58AB01058,4514.966
1059,Party_01059,MH59AB01059,3013.989
1060,Party_01060,MH60AB01060,10425.664
1061,Party_01061,MH61AB01061,9380.211
1062,Party_01062,MH62AB01062,12916.698
1063,Party_01063,MH63AB01063,4176.257
1064,Party_01064,MH64AB01064,14129.003
1065,Party_01065,MH65AB01065,2595.581
1066,Party_01066,MH66AB01066,7038.385
1067,Party_01067,MH67AB01067,12145.469
1068,Party_01068,MH68AB01068,3640.616
1069,Party_01069,MH69AB01069,5546.984
1070,Party_01070,MH70AB01070,12213.161
1071,Party_01071,MH71AB01071,6490.773
1072,Party_01072,MH72AB01072,9019.0
1073,Party_01073,MH73AB01073,14892.376
1074,Party_01074,MH74AB01074,8209.526
1075,Party_01075,MH75AB01075,10837.72
1076,Party_01076,MH76AB01076,14898.544
1077,Party_01077,MH77AB01077,5209.008
1078,Party_01078,MH78AB01078,8651.226
1079,Party_01079,MH79AB01079,10934.996
1080,Party_01080,MH80AB01080,6604.153
1081,Party_01081,MH81AB01081,5047.029
1082,Party_01082,MH82AB01082,8276.19
1083,Party_01083,MH83AB01083,8816.373
1084,Party_01084,MH84AB01084,12707.678
1085,Party_01085,MH85AB01085,14933.476
1086,Party_01086,MH86AB01086,8315.116
1087,Party_01087,MH87AB01087,6638.641
1088,Party_01088,MH88AB01088,9326.525
1089,Party_01089,MH89AB01089,4967.882
1090,Party_01090,MH90AB01090,12022.449
1091,Party_01091,MH91AB01091,10997.984
1092,Party_01092,MH92AB01092,7912.534
1093,Party_01093,MH93AB01093,3139.295
1094,Party_01094,MH94AB01094,11991.649
1095,Party_01095,MH95AB01095,9402.888
1096,Party_01096,MH96AB01096,2474.544
1097,Party_01097,MH97AB01097,3948.184
1098,Party_01098,MH98AB01098,10578.315
1099,Party_01099,MH99AB01099,7726.8
1100,Party_01100,MH00AB01100,14993.129
1101,Party_01101,MH01AB01101,6797.479
1102,Party_01102,MH02AB01102,14632.845
1103,Party_01103,MH03AB01103,11451.838
1104,Party_01104,MH04AB01104,5273.032
1105,Party_01105,MH05AB01105,10739.313
1106,Party_01106,MH06AB01106,13867.666
1107,Party_01107,MH07AB01107,4989.669
1108,Party_01108,MH08AB01108,13086.682
1109,Party_01109,MH09AB01109,4743.349
1110,Party_01110,MH10AB01110,11880.915
1111,Party_01111,MH11AB01111,12948.075
1112,Party_01112,MH12AB01112,7748.035
1113,Party_01113,MH13AB01113,2695.586
1114,Party_01114,MH14AB01114,5203.03
1115,Party_01115,MH15AB01115,6996.441
1116,Party_01116,MH16AB01116,3912.619
1117,Party_01117,MH17AB01117,9382.817
1118,Party_01118,MH18AB01118,11956.703
1119,Party_01119,MH19AB01119,3566.561
1120,Party_01120,MH20AB01120,13549.845
1121,Party_01121,MH21AB01121,13465.602
1122,Party_01122,MH22AB01122,6436.519
1123,Party_01123,MH23AB01123,3461.41
1124,Party_01124,MH24AB01124,11975.536
1125,Party_01125,MH25AB01125,12350.726
1126,Party_01126,MH26AB01126,10997.705
1127,Party_01127,MH27AB01127,10298.553
1128,Party_01128,MH28AB01128,11340.279
1129,Party_01129,MH29AB01129,13995.36
1130,Party_01130,MH30AB01130,5615.539
1131,Party_01131,MH31AB01131,4275.357
1132,Party_01132,MH32AB01132,10285.459
1133,Party_01133,MH33AB01133,13570.605
1134,Party_01134,MH34AB01134,3851.48
1135,Party_01135,MH35AB01135,8165.864
1136,Party_01136,MH36AB01136,2037.32
1137,Party_01137,MH37AB01137,3977.046
1138,Party_01138,MH38AB01138,14906.015
1139,Party_01139,MH39AB01139,6155.055
1140,Party_01140,MH40AB01140,10269.31
1141,Party_01141,MH41AB01141,11082.193
1142,Party_01142,MH42AB01142,12881.65
1143,Party_01143,MH43AB01143,6462.733
1144,Party_01144,MH44AB01144,2804.091
1145,Party_01145,MH45AB01145,9619.846
1146,Party_01146,MH46AB01146,2481.366
1147,Party_01147,MH47AB01147,7988.865
1148,Party_01148,MH48AB01148,8086.034
1149,Party_01149,MH49AB01149,6880.868
1150,Party_01150,MH50AB01150,12798.316
1151,Party_01151,MH51AB01151,4626.059
1152,Party_01152,MH52AB01152,8228.296
1153,Party_01153,MH53AB01153,11619.309
1154,Party_01154,MH54AB01154,13930.366
1155,Party_01155,MH55AB01155,11625.805
1156,Party_01156,MH56AB01156,6575.822
1157,Party_01157,MH57AB01157,9532.119
1158,Party_01158,MH58AB01158,11709.828
1159,Party_01159,MH59AB01159,4311.642
1160,Party_01160,MH60AB01160,10443.183
1161,Party_01161,MH61AB01161,9607.211
1162,Party_01162,MH62AB01162,5080.367
1163,Party_01163,MH63AB01163,5437.816
1164,Party_01164,MH64AB01164,11987.478
1165,Party_01165,MH65AB01165,13720.208
1166,Party_01166,MH66AB01166,10942.808
1167,Party_01167,MH67AB01167,10974.514
1168,Party_01168,MH68AB01168,10823.865
1169,Party_01169,MH69AB01169,10740.544
1170,Party_01170,MH70AB01170,2919.018
1171,Party_01171,MH71AB01171,13596.537
1172,Party_01172,MH72AB01172,9215.778
1173,Party_01173,MH73AB01173,5580.547
1174,Party_01174,MH74AB01174,11742.466
1175,Party_01175,MH75AB01175,7618.043
1176,Party_01176,MH76AB01176,8177.871
1177,Party_01177,MH77AB01177,5337.617
1178,Party_01178,MH78AB01178,2631.94
1179,Party_01179,MH79AB01179,12073.76
1180,Party_01180,MH80AB01180,6660.485
1181,Party_01181,MH81AB01181,14426.08
1182,Party_01182,MH82AB01182,4939.972
1183,Party_01183,MH83AB01183,3091.342
1184,Party_01184,MH84AB01184,13300.997
1185,Party_01185,MH85AB01185,8414.171
1186,Party_01186,MH86AB01186,5602.48
1187,Party_01187,MH87AB01187,5396.9
1188,Party_01188,MH88AB01188,2814.651
1189,Party_01189,MH89AB01189,10878.048
1190,Party_01190,MH90AB01190,7923.785
1191,Party_01191,MH91AB01191,3258.12
1192,Party_01192,MH92AB01192,13681.71
1193,Party_01193,MH93AB01193,11481.781
1194,Party_01194,MH94AB01194,11710.002
1195,Party_01195,MH95AB01195,7245.216
1196,Party_01196,MH96AB01196,11612.159
1197,Party_01197,MH97AB01197,6902.106
1198,Party_01198,MH98AB01198,2595.935
1199,Party_01199,MH99AB01199,3095.212
1200,Party_01200,MH00AB01200,12274.88
1201,Party_01201,MH01AB01201,4996.251
1202,Party_01202,MH02AB01202,10066.514
1203,Party_01203,MH03AB01203,8499.581
1204,Party_01204,MH04AB01204,11164.378
